,index,product_id,reviewer,reviewer_rank,specialist,user_score,on_off,review,help,year,month,day,아토피,쿨톤,all,탄력,웜톤,건성,피지과다,모공,트러블,각질,잡티,블랙헤드,약건성,홍조,중성,주름,다크서클,복합성,민감성,미백,지성,발림성,자극도,피부타입_건성에_좋아요,피부타입_복합성에_좋아요,피부타입_지성에_좋아요
2771,2799,A000000010462,sor****,0,0,5,0,"2주정도 사용해보았는데요, 발림성도 좋고 뾰루지도 안나네요
무엇보다 백탁현상이 없어서 좋아요!!
바르면 기름지는거 없이 촉촉하게 스며듭니다

(이거 바른후에 에스쁘아 비실크 사용햇는데 밀림성도 없고 지속도 오래되네요~)",1,2020,9,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
2772,2800,A000000010462,gmldud****,0,0,5,0,꾸준히 쓰는 선크림이예요. 사계절용으로 다쓰는데 수분감도 좋아서 건성피부인데도 건조하지 않고 트러블도 안나요,1,2020,9,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
2773,2801,A000000010462,cjm****,0,0,5,0,"몇년째 같은 제품쓰고 있네요
순해서 땀이나도 눈이 안따가워서 좋은거 같아요
얼굴에 윤기가나고 생기있어 보이는듯해요",1,2020,9,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
2774,2802,A000000010462,dlduwl****,0,0,4,0,질감이 너어무 부드럽네요~ 찬바람 불때 바르면 촉촉함을 더한 선크림이에요~여름에는 기름져서 찬바람 불기를 기다리다 요새 잘 바르고 잇는 선크림이랍니당~백탁현상두 없구 로션바르는 느낌이에요,1,2020,9,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
2775,2803,A000000010462,swc****,0,0,4,0,"주변 추천으로샀는데 , 아직 좋은 지는 모르겠고 더 써봐야 알것 같아요 ^_^",1,2020,9,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,0
2776,2804,A000000010462,나야냐,0,0,5,0,"와 이거 수분 팡팡파라팡팡.팡ㅍㅇ팡 이네요 ,,, 다만 건성 또는 복합성분들이 더 좋아할거 같아여 완전 광 뿜뿜 하고싶을때 사용하면 좋을듯",1,2020,9,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,1,0,0
2777,2805,A000000010462,dyjh****,0,0,5,1,"세 통이나 쓰고있는 선크림이에요! 
발림도 좋고 촉촉하고 백탁현상도 없어서 아주 좋아요👍 
닥터지 선크림쓰고 좁쌀 폭발했는데 이거는 그런것도 없어요ㅎ",1,2020,9,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
2778,2806,A000000010462,tlsekdbs****,0,0,5,0,라로슈포제 제품을 여러번 이용해왔고 인기 좋은 제품이길래 구매해봤습니다,1,2020,9,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
2779,2807,A000000010462,breeze****,0,0,5,1,번들거리거나 백탁현상 없이 깔끔하게 발려서 정말 좋아요,1,2020,8,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
2780,2808,A000000010462,aeong****,0,0,5,0,"좋아요 ㅠ 근데 여름에 쓰기엔 별루에요
이거쓰면 트러블안나고 묽어서 바르기가 쉬워요",1,2020,8,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,0
2781,2809,A000000010462,mkh0****,0,0,5,0,다른 기능없이 선크림 기능만 있는 제품을 원해서 구매했는데 나쁘지 않아요. 백탁현상 없구요 수분 라인인 만큼 촉촉하고 발림성도 나쁘지않아요. 흡수가 빨리 되는게 장점입니다. 위에 말씀드린대로 기본기능에 충실한 선크림이다 보니 톤보정 기능은 없어요. 베이스로 사용하실분은 다른 라인 이용하시면 될 것 같아요. 종류가 많더라구요.,1,2020,8,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
2782,2810,A000000010462,ryeoj****,0,0,5,1,선크림 이걸로 정착했습니다. 순하고 보습에도 좋아요. 코로나로 마스크쓰고 다니면서 순한 거 찾다가 구입했는데 정말 순합니다.,1,2020,8,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
2783,2811,A000000010462,마구마구사,0,0,5,1,마니마니 팔아주게요 나중에 또 사도록 하겠습니자,1,2020,8,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
2784,2812,A000000010462,펭숭아,0,0,5,0,"인생 선크림
화장 전에 발라도 좋고 그냥 발라도 로션같아 좋아요",1,2020,8,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,0,1,0
2785,2813,A000000010462,vitami****,0,0,5,1,이거 정말 좋아요. 특히 피부 민감하신 분들 에게 추천드려요. !! 자극없이 진정되고 순합니다 1.!,1,2020,8,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
2786,2814,A000000010462,흔딩,0,0,5,1,"추천이 많았지만 인터넷 곳곳으로 워낙 광고가 아닌 척 하는 광고 제품이 많다보니 머리에 기억으로 남겨뒀다 어쩌다 사게됐는데 이렇게 정착템을 만나게 될 줄 몰랐어요. 건성 민감성,얼굴 번들번들 기름진 거 싫으신 분들 이거 쓰세요. 단종되면 안 되니까 리뷰 남겨요 화이팅",1,2020,8,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
2787,2815,A000000010462,charming****,0,0,5,1,"항상 구매해서 사용하는 제품이에요.
화장 전에 발라도 밀리없이 좋고 편하게 잘 사용하고 있습니다",1,2020,8,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
2788,2816,A000000010462,soaka****,0,0,5,1,"작년부터 알게되서 쭉 이 제품만 쓰는데요, 가까운 곳 갈때는 이것만 발라도 아파보이지는 않아서 좋아요",1,2020,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,1
2789,2817,A000000010462,jh****,0,0,5,0,"진짜 제 인생 썬크림 찾았어요😎
제 피부가 되게 건성인데 유분감도 많고 되게 순해용..!
유분감이 많아서 그런지 번들번들 거리기는 하는데  그래도 전 만족합니당:)",1,2020,8,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
2790,2818,A000000010462,lis****,0,0,4,1,"약간의
백탁 현상이 있어요. 여러번 가볍게 두드려 주며 바르면 흡수가 잘 되요. 촉촉하고 좋아여",1,2020,8,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
2791,2819,A000000010462,gess****,0,0,5,1,자극없이 부드럽게 발리는 편이에요! 동생은 제품이 기름지다고 하던데 저는 복합성이라 촉촉하게 발려서 만족스러워요~,1,2020,8,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,0
2792,2820,A000000010462,깽무룩,0,0,5,1,"원래 쓰던거라 계속 사용하는 제품이에요
양에 비해서는 사악한 가격이지만 그래도 너무 좋은 제품",1,2020,8,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,3,0,1,0
2793,2821,A000000010462,crator,0,0,5,1,좋아요. 왜 인기있는지 알겟네요. 순하고 백탁없이 좋음,1,2020,8,15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,0,1,0
2794,2822,A000000010462,1234****,0,0,5,1,끈적이지 않고 수분감 있는 썬크림 찾았는데 딱이에요.,1,2020,8,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,1,0
2795,2823,A000000010461,icing,0,0,4,0,"- 발림성 
[틴티드 크림] 유분기가 있는 편이라 촉촉합니다. 수분크림 보단 영양크림에 가까운 발림성이예요. 
[톤업로지] 틴티드랑 비슷하게 촉촉한데 수분크림 같은 느낌입니다.

- 마무리감 
[틴티드 크림] 유분기가 느껴져서 그런가 촉촉한데 끈적인 느낌도 있습니다. 약간 끈적이더라도 촉촉함이 잘 유지되서 건성분들께 추천합니당
[톤업로지] 촉촉한데 마무리는 보송하게 마무리되는 제형입니다. 바를 때 금방 수분이 말라버릴 수 있어서 바로 발라야합니다. 빨리 안바르면 보송한 제형으로 변하더라고요. 지성분들이 바르기엔 또 촉촉한 느낌이라 개인적으로 복합성분들께 추천합니당

- 톤보정
[틴티드 크림] 색부터 묽은 파데색상이라 확실히 틴티드 크림이 더 톤보정이랑 얕은 잡티도 잘 가려줍니다. 매트한 파데 전 베이스로 쓰기에도 좋고 단독으로 바르면 옅게 화장한 느낌 납니다.
[톤업로지] 톤보정은 잘 되는데 옅은 잡티를 가릴 정도는 아닙니다. 정말 약하게 톤업 해주는 정도입니다. 촉촉한데 마무리감은 보송한 느낌의 선크림 원하시면 추천합니다:)",93,2021,4,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,3,1,0,0
2796,2824,A000000010461,지강,1288,0,4,0,"👩건성피부로 평소에는 선크림(라운드어라운드)만 바르고 다니는데요. 마스크에 묻어나지 않으면서 피부결을 정돈할 수 있는 선크림계열 화장품을 찾고 있었어요.  톤업크림을 사용해보니 아무래도 겨울이라 그런지 시간이 지나면 건조해져서 불편하더라구요. 그래서 폭풍검색 끝에 라로슈포제 틴티드크림을 찾았어요.

👉발림성: 부드럽게 발리고 살색으로 피부톤을 정돈해 줍니다. 톤업이 23호를 21-22호 정도로 밝게 한다면 이 틴티드크림은 22.5정도 입니다. 제 경험으로는 
👉밝기: 선크림=틴티드크림>>톤업 
👉톤보정: 선크림>>톤업>>틴티드크림
👉촉촉함: 톤업>>틴티트크림>>선크림
👉묻어남: 선크림>>톤업>>틴티드크림
연하게 묻어납니다. 

😢백탁은 없으나 마스크에 밀려 나와 얼굴에 조그많게 동그랗게 뭉쳐있어요.
😢가격: 30ml인데 가격은 뜨악합니다. 저는 온탑쿠폰에 포인트까지 저렴하게 구입했는데 혜택이 없다면 비싼 편이예요. 

💁‍♀️톤보정이 되나 지속력이 짧아 점심시간 쯤 한 번 더 발라줘야겠어요. 유분이 있어 비교적 촉촉한 편으로 건성피부에 적합할 것 같아요. 

🤔용량대비 가격을 생각하면 비싸고, 톤보정 기능을 하지만 만족스럽지 않고, 마스크에 약간 묻어나고 밀리는 현상이 있어 재구매 의사는 없습니다.😰",13,2021,2,11,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,0
2797,2825,A000000010461,어피치콜,8,1,5,1,"사실 전 썬크림을 챙겨바르기 시작한건
몇년 안된거 같아요ㅠ 예전엔 비비를 바르고
쿠션으로 마무리만 하고 다녔더니 나이가드니까
기미가 올라와서 뒤늦게 열심히 챙겨바르고 있어요
요즘 차단지수가 높은것들 중에서도 효과가 없다는걸
듣고 제가 사용하는 라로슈포제 제품은 어떤가 알아보니
그나마 괜찮은거 같아서 믿고 계속 사용중입니다~
요 틴티드 크림은 딸이 주로 사용하고 전 라이트 크림을
주로 사용하는데 둘다 자극없이 순하고 트러블도 안생기네요
틴티드는 컬러가 있기는 한데 광이나면서 톤업이 되는썬크림
이예요ㅎㅎ
전 피부가 민감해서 화장품도 잘못바르면 트러블이 잘생기는데 라로슈포제 제품들은 다 괜찮았어요~
저처럼 민감한 피부를 가지신분들에게 적극 추천드려요ㅎㅎ
이제품은 커버력은 없어요 알고 구매하시라고ㅋㅋ",8,2021,4,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,1,0,0
2798,2826,A000000010461,힝,1793,0,3,1,"국내 선크림 자외선 차단지수 조작 논란으로 인해 쓰던 선크림을 다 폐기하고 평소 사용하던 라로슈포제 브랜드에서 톤보정 되는 유비데아 XL 틴티드 크림 구매했습니다.

양조절이 쉽고, 발림성은 부드럽게 잘 발려서 좋고, 촉촉한 것 같아요.

톤보정은 크게 티나게 톤업이 되는 게 아니고, 아주 자연스럽게 톤보정이 됩니다. 백탁현상은 없어요.

아쉬운 점은 너무 유분기가 많아요. 번들번들거려요. 

지성피부보다는 건성피부들이 더 잘 맞는 제품이 아닐까 싶어요.

이 제품 다 쓰면 보다 산뜻하다는 LRP 유비데아 XL 톤업 로지로 구매해볼 생각입니다.",7,2021,3,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,0,1,0
2799,2827,A000000010461,쏘이쏘,433,0,3,0,"《라로슈포제 유비데아XL 틴티드 크림 톤보정》
여름에 쓰기에는 번들거림이 있는것 같아요ㅜㅜ 특히 지성이신분들은 쓰기 어려우실 것 같다고 느꼈습니다.
자극은 느껴지지않고 발림성도 좋아요
톤보정은 그리 크지않고 자연스럽게 반톤 정도 업시켜주는 것 같아요
향도 자극적이지않고 거슬리지않는 은은한 향이에요
여름보단 겨울에 쓰면 좋을 것 같아요!",6,2020,8,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,0
2800,2828,A000000010461,kkak****,0,0,5,0,"틴티드와 톤업 중 고민하다 2가지 다 겟!
두개 섞어 바르는데.
틴티드만 바른 날이 피부표현이 훨 깔끔하고 예쁨.
요새 노파데하기로도 딱!
재구매의사 있음.",6,2020,4,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
2801,2829,A000000010461,쭈얌,0,0,5,0,"라로슈포제 유비데아 라인은 비비크림부터 일반 썬크림, 톤업 크림, 틴티드 크림까지 모두 써보았어요. 그 중 저는 틴티드 크림이 가장 잘 맞아 재작년부터 지금까지 세번째 구매에요

처음부터 단독 또는 베이스 겸용으로 썬크림을 쓸 생각으로 톤 보정이 되는 제품을 찾았는데 피부톤이 하연편이라 비비크림은 어두워서 피부톤에 맞지 않았고, 톤업 크림과 틴티드 크림을 주로 쓰고 있는데 요즘 마스크 때문에 화장을 거의 안하다 보니 틴티드 크림을 데일리로 사용하고 있어요

이 제품은 톤보정이 자연스럽고 소량으로 얇게 발리는 장점으로 마스크에 많이 묻어나지 않고 작지만 꽤 오래쓸 수 있어요! 가장 좋은점은 트러블은 당연히 없고 바르는 순간 피부에 광채가 돈다는점 :) 
사진은 먼저 쓰던 제품 사진이네요",5,2021,2,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
2802,2830,A000000010461,nayyoun****,0,0,5,1,진짜 지금까지 5통은 썼어요. 가격이 사악하긴 하지만 세일 할 때 쟁여두면 좋아요!!! 화장 전에 베이스 기능도 하고 쌩얼로 나가고싶은 날에 발라주면 피부 톤도 잘 보장해줘서 너무 민족합니다!! 건성이면 완전 추천이지만 지성인 분들은 조금 유분기가 있다고 느껴지실 것 같아요!! 10년간 썬크림 유목민이던 저에게 정착을 할 구 있게 해준 썬크림입니다ㅠㅠ오리지널(흰색)도 좋지만 전 피부 톤업 시켜주기 위해서 그리고 쌩얼 메이크업을 위해 틴티드를 씁니다!!,5,2020,3,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
2803,2831,A000000010461,야나도써봤어,0,0,5,1,"👉한줄평: 라로슈포제 입문템 정착템 강추💕

✔추천이유
20대, 저는 라로슈포제 처돌이었어요. 30대가 되어서는 트러블이 좀 가라앉고 이제는 타사 제품도 섞어서 사용 중이지만 선크림은 돌고 돌아 결국 요녀석이에요.

✔효과
솔직히 선크림은 매일 습관적으로 바르는 편이에요. 그런데 이번 여름..몸은 저렴한 선크림 대충 바르고 얼굴만 이 제품으로 발랐는데, 팔에 주근깨와 잡티가 생겼더라고요. 저는 제가 주근깨가 안생기는 체질이라고 착.각.하고 살아왔어요 하하하.. 그 뒤로 이 썬크림을 더 맹신하게 되었어요.🤭

✔추천이유
메이크업 전에 메이크업베이스 겸용으로 사용 가능해요. 톤업이 자연스럽게 되어서 아주 만족스럽게 사용하고 있어요. 여름에는 약간 기름지는 느낌이 들 수 있는데 지성인 저는 파데를 에스티로더로 사용하면 조합이 딱 좋더라고요.👍

✔타사제품 비교
ㄷㅌㅈ썬크림 유명해서 써고보, 자작ㄴㅁ썬크림도 써보았지만.. 저는 이 살색 색감의 썬크림이 잘 맞더라고요ㅎㅎ 그래서 결국 다시 돌아와서 이것만 사용해요.",4,2021,11,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,0,1,0
2804,2832,A000000010461,Jenny17,1709,0,5,0,"자외선 차단 잘되면서 피부 톤업 되는 선크림 찾다 구매했어요~🙂 자외선 차단 지수가 SPF 50+ 여서 차단에는 문제 없을 것 같아요 :)
선크림이 촉촉해서 저처럼 건성인 피부에도 괜찮았어요! 피부에 부드럽게 잘 발리더라구요. 촉촉하면서도 커버력도 좀 있고 톤 보정이 되는 점도 맘에 들었어요. 그리고 피부에 바르고 좀 지나면 살짝 윤광이 돌아 피부 표현도 예쁘게 됩니다!  요즘 피부톤이 좀 어두워진 것 같았는데 선크림 바르니 확실히 톤 보정되면서 달라보여요~:) 마스크 끼면서 화장도 잘 안했는데 이 크림 바르면 살짝 화장한 느낌도 나고 좋아요~🙂",4,2021,3,28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,0,1,0
2805,2833,A000000010461,어피치콜,8,1,5,1,"틴티드크림 이라는 단어가 사실
생소한데... 스킨케어 제품에 미세한 
컬러감을 줬다고 생각하면 된다네요ㅎㅎ
라로슈포제 썬크림은 용량이 좀 작아서 살짝
아쉽더라구요 ㅠ 보통은 50ml인데 
라로슈포제는 대분분 30ml이네요
근데 개봉후에 최대한 빨리 사용하는게 좋다고
하니 그걸 생각하면 괜찮은거 같기도 하네요ㅋ
원래 세일을 길게 안하는데 이번엔 틴티드크림을
오랫동안 세일을 하길래 하나더 구매 했어요~
틴티드크림은 백색은 아니고 살짝 핑크색이 돌아요
전 피부가 붉은기가 도는편인데 그정도는 커버가
되는듯 한데 기미나 잡티가 커버되는 정도는 아닌듯
해요 발랐을때 살짝 환하게 보이는 정도이네요ㅎ
커버를 원하면 요 제품을 바르고 메이크업 베이스를
바르면 되는것같아요
전 마스크를 착용하고 다니다보니 그냥 가볍게 틴티드크림
하나만 바르고 다닙니다
발림도 좋고 촉촉하기 까지하네요
건성이신분들 추천드려요ㅎㅎ",3,2021,5,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,1,0,0
2806,2834,A000000010461,카일리로그,0,0,5,0,"이시국템!
-
마스크쓰기전에 선크림은 바르고 싶고, 베이스는 바르기 싫은 날 사용하려고 구매해봤어요.
개인적으로는 조금 건조하다?라는 느낌이 들었어요. 근데 이게 또 피부타입마다는 피부에 착- 붙는다는 표현이 될 수 도 있을 것 같은 그 미묘한 느낌이요.
-
메이크프렘 틴티드 모이스처라이저랑 비교하면
틴모는 부드럽게 발리면서 피부에 예쁜 광을 만들어주고, 시간이 지나면서 피부에 착 붙어서 약간의 톤업과 윤광이 남아있고요. (기름NONO)
라로슈포제 틴티드 크림은
살짝 쫀득하게 발리면서 피부에 부드럽게 롤링되고, 시간이 지나면 피부에 착 붙어서 톤보정이 되어있는데 각질있는 부분이 조금 뜨는 정도?!

피부 타입별로 선호하는 제형과 타입이 다를 것 같아요.
-
개인적으로 여름에는 틴티드 크림 / 나머지 시즌에는 틴모 사용할 것 같아요!",3,2021,4,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,3,0,1,0
